TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
28.235464853,1.56184,2.40698,0.0870793,0.0627855,0.216084,0.825868,0.0300359,0.608801,1.67402,0,0.117782,0.196394
28.281904762,1.99915,1.80184,0.226462,0,0.774604,0.639353,0.0504409,0.856915,1.64448,0.000346151,0.187775,0.105441
28.328344671,2.54916,0.926404,0.289693,0,1.72581,0.378835,0.0173452,0.683088,1.62888,0.000288361,0.222482,0.0473464
28.374784580,3.24596,0.0545917,0.371807,0,2.17572,0.221578,0.038219,1.24338,0.802451,0.0797886,0.248887,0.037927
28.421224490,3.33172,0.00296469,0.312256,0,2.28073,0.133854,0.0151706,1.64569,0.534937,0.145476,0.122511,0.0511104
28.467664399,3.26825,0.246584,0.286623,0,1.89455,0.330652,0.0143411,1.17437,0.161464,0.105362,1.36974,0.0981597
28.514104308,2.0618,0.57845,0.267457,0.116476,1.15274,0.592543,0.0127864,0.163399,0,0.0190797,2.99905,0.212019
28.560544218,0.848995,0.199729,0.116581,0.225369,1.12813,0.583205,0.0513905,0.412096,0.0279529,0.140229,3.71171,0.23234
28.606984127,0.596693,0.0295099,0.100794,0.260924,0.795907,0.551836,0.0851033,0.848273,0.189986,0.301608,3.62983,0.421082
28.653424036,0.369033,0.0301103,0.0911536,0.0167861,0.579927,0.206437,0.0731422,0.726947,0.981591,0.309966,3.37517,0.283214
28.699863946,0.12737,0.0410547,0.173501,0.198926,0.163742,0.683822,0.360221,0.482593,0.930427,0.169882,2.38456,0.314733
28.746303855,0.0860445,0.0345245,0.476486,0.79413,0.127242,1.23455,0.306189,0.306975,0.616153,0.0242371,2.28296,0.252013
28.792743764,0.462408,0.188122,0.580706,0.683806,0.0876895,1.16293,0.0396121,0.689151,0.844007,0.252465,2.73798,0.110321
28.839183673,0.692353,0.275259,0.600328,0.596395,0.202824,1.3767,0.0117219,1.13794,0.872131,0.440781,2.84736,0.0323863
28.885623583,0.805367,0.245186,0.520498,0.405213,0.65069,1.16246,0.00532886,1.44296,0.887474,0.234236,3.31588,0.00591913
28.932063492,0.375973,0.170103,0.450847,0.196852,0.989953,1.14115,0.00660273,1.61084,0.653758,0.0635833,3.72432,0.00502304
28.978503401,0.0526493,0.162664,0.211174,0.718241,1.06562,1.39709,0,1.16618,0.528457,0.000801467,3.67142,0.16251
29.024943311,0.0430317,0.0450763,0.531806,0.33504,0.734035,1.33432,0.00222034,0.247385,0.25637,0.0320346,4.04684,0.183264
29.071383220,0.151419,0,0.669338,0.336206,0.195144,1.2669,0.00313754,0.0757193,0.309846,0,4.11224,0.196836
29.117823129,0.0758099,0,0.615535,0.356131,0.2129,1.20583,0.00541141,0.0743151,0.263886,0,4.11967,0.13237
29.164263039,0.848288,0.00232388,0.642241,0.250344,0.587869,1.04224,0.00176718,1.06877,0.102558,0,3.77572,0.160648
29.210702948,3.18788,0.0279794,0.259178,0.140357,1.2698,0.429102,0.0266966,1.37892,0.0160115,0,2.29797,0.102652
29.257142857,3.8997,0.222291,0.0259676,0.0176864,1.7606,0.318582,0.00627448,1.8935,0.0821716,0,0.300236,0.0807356
29.303582766,3.86035,0.0302628,0.0439353,0.0664184,1.91714,0.578877,0,2.11607,0.327203,0.0197106,0.0640164,0.180053
29.350022676,4.04913,0.245196,0.0695245,0.0133761,1.61914,0.238611,0,1.85617,0.38489,0.00411692,0.0824919,0.18036
29.396462585,3.86297,0.42969,0.00209062,0.00533468,1.0302,0.0178046,0.0539563,1.94701,0.26012,0.108156,0.122579,0.104786
29.442902494,3.57647,0.40954,0.000632214,0,0.605564,0.340206,0.0319766,1.94633,0.423845,0.166726,0.148061,0.0821114
29.489342404,3.20557,0.978125,0.000684272,0.129131,0.741929,0.646429,0.00760961,1.71901,0.619748,0,0.187818,0.0581635
29.535782313,2.34461,1.84152,0.00124039,0.170767,0.933069,0.856764,0.0808907,1.4122,0.80726,0.0938931,0.159537,0.195127
29.582222222,0.977707,2.94979,0.00270729,0.18242,1.07836,0.975159,0,1.04397,0.993296,0.0725603,0.000484478,0.235758
29.628662132,0.470938,3.11077,0.00081726,0.170386,1.35253,0.688717,0,0.783969,1.19022,0.0193699,0.0164905,0.435141
29.675102041,0.920164,2.50622,0.0163275,0.142914,1.63824,0.444927,0,0.893745,1.10808,0.0125786,0.273031,0.214421
29.721541950,1.81969,1.25835,0.0206892,0.0734266,1.75737,0.658902,0.000941812,1.09089,1.17535,0.0783044,0.321368,0.000117686
29.767981859,2.9424,0.132743,0.279174,0.102671,1.7624,1.4789,0.0261274,1.10721,0.700673,0.0494166,0.238459,0.000116642
29.814421769,3.05891,0.00170884,0.493053,0.123461,1.45162,1.94548,0.130037,0.824682,0.390875,0,0.187187,0
29.860861678,2.76011,0.0387276,0.660348,0.0589603,0.632189,2.4117,0.0961731,0.547198,0.677444,0,0.177757,0
29.907301587,2.59764,0.0846322,0.673512,0.0948918,0.299208,2.80223,0.0373071,0.503671,0.83313,0.156237,0.175854,0.000506862
29.953741497,2.35621,0.112433,0.345199,0.158555,0.617348,2.82734,0.0187723,0.780366,0.76051,0.449129,0.155926,0.0124367
30.000181406,2.29475,0.0978406,0.175208,0.125501,0.909523,2.89712,0.122017,1.06562,0.46459,0.553563,0.202902,0.00344622
30.046621315,2.72146,0.00091863,0.226561,0.00461987,1.44657,2.72428,0.214418,1.29332,0.125894,0.0863533,0.356016,0.0476136
30.093061224,3.1168,0.283183,0.347876,0.0776979,1.40958,2.05552,0.17547,1.05643,0.140831,0,0.338009,0.0861336
30.139501134,3.32118,0.12066,0.128826,0,1.21259,1.69579,0.0758745,0.770101,0.163096,0.102841,0.350622,0.118585
30.185941043,3.42876,0.000381355,0.0604143,0,1.19456,1.71054,0.159047,0.430678,0.499436,0.00646673,0.355437,0.243356
30.232380952,3.33813,0.0012522,0.0486923,0.00317539,0.578798,1.61975,0.32217,0.108852,1.06437,0,0.332528,0.334384
30.278820862,2.81655,0.651592,0.0457812,0.192835,0.479892,1.23827,0.00324111,0.302285,1.14305,0,0.18999,0.195681
30.325260771,2.25651,0.851619,0.121012,0.414357,0.644543,1.05373,0.223895,1.07228,0.689415,0,0.0723,0.238669
30.371700680,2.80841,0.578994,0.239103,0.669624,0.570984,0.884171,0.269999,1.51426,0.498321,0.160435,0.125807,0.170569
30.418140590,3.49662,0.189865,0.549427,0.607081,0.714789,0.677319,0.0515436,1.64529,0.262166,0.00250278,0.233009,0.097422
30.464580499,3.7025,0.000748225,0.661897,0.406671,0.89104,0.494683,0.00261072,1.54909,0.199652,0,0.597508,0.223025
30.511020408,3.28671,0.000418248,0.031202,0.255136,1.03868,1.44502,0.15337,1.45622,0.0930738,8.04523e-05,0.524091,0.000243858
30.557460317,2.74374,0.00572752,0.00421233,0.0113051,1.18984,2.42028,0.256092,1.2763,0.0850059,0,0.112531,0.000349572
30.603900227,2.40672,0.0262006,0.0744013,0.00739944,1.15088,2.8877,0.139835,1.07412,0.22811,0,0.0087332,0.0052637
30.650340136,2.39287,0.0261054,0.204578,0.00109092,0.917571,3.06834,0.0991991,0.377211,0.738936,0,0.00295578,0.00304855
30.696780045,2.00931,0.0195141,0.257609,0,0.809185,3.05024,0.124391,0.179768,1.15771,7.58977e-05,0.0657852,0.170135
30.743219955,2.40759,0.00900856,0.276206,0,0.780563,2.40288,0.196804,0.273758,1.19397,0.118633,0.160218,0.610594
30.789659864,2.98014,0.0706947,0.254804,0,1.04897,1.75226,0.307539,0.773135,0.40649,0.166529,0.249283,0.413289
30.836099773,3.26834,0.145649,0.122071,0.00648954,1.33882,0.932736,0.331199,1.4288,0.000683261,0.16842,0.268609,0.237009
30.882539683,3.10296,0.215925,0.00384449,0.0166605,1.54539,0.705288,0.506778,1.68169,0.00725026,0.26383,0.287904,0.298988
30.928979592,3.16331,0.00276558,0.00156508,0.0142802,1.8063,0.926287,0.287876,1.62252,0.403166,0.0624457,0.220969,0.174417
30.975419501,2.32454,0.598744,0.00188198,0.0144258,1.58325,1.23129,0.0759142,1.84353,0.197284,0.0461612,0.39527,0.230821
31.021859410,1.27439,0.96244,0.0105666,1.09936,1.01222,1.15255,0.00107466,2.00808,0.149175,0.0840411,0.36443,0.339334
31.068299320,0.820275,0.828972,0.255463,1.87778,0.847923,0.993473,0,2.2977,0.106862,0.0595824,0.376321,0.114648
31.114739229,0.281463,0.348768,0.336704,2.23234,0.288509,1.01621,0,2.61304,0.187052,0.0250485,0.469135,0.793069
31.161179138,0.29389,0.329998,0.295445,2.102,0.0213494,1.481,0,1.96049,1.50744,0,0.359186,0.87049
31.207619048,0.188739,1.36202,0.311997,1.47872,0.0263758,2.55829,0,0.643093,2.27801,0.0229036,0.0313173,1.08891
31.254058957,0,2.62546,0.00237025,0.465319,0.016934,2.92674,0,0.0463754,1.96832,0.0223185,0.217338,1.19032
31.300498866,0.0938984,3.13265,0.0024667,0.149483,0.0098053,2.79023,0,0.760133,1.39223,0.0414324,0.254723,0.998197
31.346938776,0.865858,3.14382,0.00375221,0.153732,0.282094,2.12112,0.0288027,0.769146,1.36587,0,0.106554,0.577567
31.393378685,1.40658,2.4737,0.143954,0.113622,0.494171,1.4868,0.158223,0.918648,1.3776,0,0.189015,0.136971
31.439818594,2.32228,1.4221,0.267825,0.0110988,1.01234,0.636233,0.306192,1.48848,1.30351,0,0.263214,0.000801513
31.486258503,3.14956,0.301019,0.253651,0.00852398,1.38058,0.516377,0.307002,1.89595,0.572533,0.0288108,0.303493,0.00285252
31.532698413,3.47392,0.00340275,0.238144,0.00615166,1.76431,0.277013,0.0173029,2.16006,0.396013,0.0394559,0.345825,0.0325681
31.579138322,3.42948,0.207533,0.241943,0.17743,1.68934,0.139444,0.0125158,2.30433,0.268629,0.0799402,0.174475,0.0439535
31.625578231,2.43981,0.471543,0.243615,0.441783,1.04496,0.093386,0.0196356,2.18724,0.0765616,0.508911,1.38097,0.105411
31.672018141,0.750719,0.238123,0.275952,0.869082,0.635083,0.566142,0.116521,0.988,0.0423621,0.513934,2.55051,0.343365
31.718458050,0.000519567,0.0559166,0.947694,0.787031,0.479601,0.625099,0.488055,0.43576,0.49499,0.198558,3.22515,0.00784035
31.764897959,0,0.0195896,0.910981,0.52344,0.624497,0.499564,0.240396,0.219141,0.816887,0.178403,3.2705,0.128284
31.811337868,0,0.28091,0.552509,0.463673,0.725666,0.451095,0.113554,0.577458,0.837923,0.72789,3.05639,0.237987
31.857777778,0.0433477,0.0884809,0.570616,0.257431,0.305627,1.0475,0.0262399,0.672912,0.379554,1.15084,2.75831,0.265311
31.904217687,0.0955898,0.0304097,0.991413,0.0708864,0.262752,1.24584,0,0.725744,0.319533,0.335948,3.12521,0.210386
31.950657596,0.0543599,0.0366658,1.14455,0.194567,0.262697,1.40838,0,0.971389,0.321843,0,3.37749,0.161648
31.997097506,0.0406656,0.0640527,1.29743,0.222195,0.276064,1.53707,0.017438,1.26545,0.344815,0,3.48534,0.0650217
32.043537415,0.0159267,0.0822581,1.47426,0.172282,0.22603,1.4183,0.0108994,1.18745,0.372674,0.0106232,3.64034,0.0719656
32.089977324,0.000217896,0.0468378,1.36171,0.258476,0.560314,1.25203,0.120333,0.659295,0.38032,0.220641,3.46392,0.11139
32.136417234,0.000125779,0,0.908991,0.40534,1.17354,1.18836,0.225851,0.0314133,0.50721,0.27158,3.43777,0.0957938
32.182857143,0.0790549,0.0150451,0.402206,0.182189,1.00228,1.09874,0.186051,0.0595736,0.284016,0.594428,3.59941,0.176818
32.229297052,0,0.000901833,0.436214,0.155566,0.402265,1.26053,0.0164187,0.165307,0.419778,0.482936,3.74949,0.215717
32.275736961,0.0504987,0.0602623,1.22047,0.0182028,0.187892,1.38112,0,0.160004,0.457843,0.00122885,3.9519,0.205236
32.322176871,0.168098,0.00186704,1.38033,0.0160681,0.350449,1.50346,0,0.0591815,0.621902,0.0385014,3.96287,0.041412
32.368616780,1.10446,0.325043,1.04397,0.0130435,0.405677,1.53667,0,0.804106,0.450226,0.071174,3.41734,0.000324123
32.415056689,2.53704,0.273836,0.57842,0.161485,1.17859,0.774388,0,1.21229,0.134016,0.358348,1.57913,1.70325e-05
32.461496599,3.09616,0.00177149,0.0791097,0.0324271,0.715041,0.214804,0.273415,1.15412,0.0217073,0.970633,0.783475,0.338049
32.507936508,2.58008,0.159619,0.170354,0.00472404,0.749621,0.0935851,1.48467,0.523327,0.011557,1.08796,0.24326,0.95782
32.554376417,1.08731,0.0990641,0.0249401,0,0.913197,0.106874,1.67726,0.460475,0.036938,0.381715,0.29887,1.63893
32.600816327,1.24473,0.198873,0.00137566,0,0.562381,0.1961,1.47174,0.68408,0.807711,0.289147,0.23755,1.49408
32.647256236,1.37697,2.00669,0,0,0.417146,0.504783,0.863305,1.00609,0.796082,0,0.0592012,1.22012
32.693696145,0.900604,2.68828,0,0,0.444294,0.906128,0.157099,1.2234,1.19376,0,0.104548,1.13357
32.740136054,0.667287,2.69936,0,0.112546,0.887114,0.938438,0,1.10101,1.40803,0.0085826,0.000486113,1.05533
32.786575964,1.05913,2.10194,0.037707,0.11016,1.52645,0.919366,0,0.585743,1.38772,0.0625521,0.109843,0.555435
32.833015873,1.55824,1.13479,0.0668247,0.610761,1.85074,0.723561,0,0.642969,1.54999,0,0.175763,0.49605
32.879455782,2.02938,0.301471,0.223876,0.67029,1.95619,1.29784,0.00134032,1.03055,1.13659,0,0.209343,0.61425
32.925895692,2.0984,0,0.370732,0.97882,1.35704,2.00406,0.00110395,0.645197,0.519786,0.0100611,0.292939,0.568642
32.972335601,1.87421,0,0.648301,0.981309,0.768773,2.63809,0.00813015,0.191377,0.824734,0.107154,0.257903,0.465168
33.018775510,1.87258,0.159966,0.728031,0.190947,0.956257,3.05555,0.0210099,0.302139,1.21511,0.0531743,0.21407,0.203058
33.065215420,1.80852,0.250794,0.540587,0.148243,1.14048,3.23855,0.0164582,0.403261,1.25062,0.227392,0.0585358,0.0569016
33.111655329,1.79091,0.235116,0.299449,0.218809,1.25221,2.94889,0.0219011,0.475296,0.864134,0.559419,0,0.0453191
33.158095238,1.63472,0.116171,0.00376642,0.670319,1.39075,2.1717,0.0334811,0.357706,1.151,0.289082,0,0.0431333
33.204535147,0.906929,0.12454,0.00251042,0.740167,1.36644,0.999464,0.0684067,0.643176,1.59157,0.00407692,0.000604739,0.185468
33.250975057,0.754434,0.143368,0.0648892,0.610929,1.05471,0.796573,0.102954,0.565531,1.94455,0.00755671,0.120295,0.136268
33.297414966,0.714346,0.306797,0.00433091,0.316191,0.613985,0.862659,0.217276,0.137378,2.51558,0.0282575,0.161986,0.175946
33.343854875,0.634769,0.333383,0.00654897,0.300702,0.296201,1.27072,0.327123,0.147997,2.34425,0.0368256,0.197902,0.168119
33.390294785,0.802096,0.357332,0.00430172,0.184255,0.247576,1.03293,0.304252,0.608135,1.93402,0.00958534,0.278811,0.154449
33.436734694,0.833706,0.282347,0.226696,0.187647,0.283611,1.0587,0.200772,1.05698,1.34815,0.010608,0.10887,0.181274
33.483174603,0.740265,0.00130956,0.398198,0.219603,0.369791,1.48216,0.0563825,0.778429,2.3884,0.280026,0.0346826,0.178028
33.529614512,0.595364,0.0465665,0.599303,0.781621,0.456788,1.30543,0.0948563,0.0389359,3.41792,0.544743,0.16467,0.144329
33.576054422,0.636394,0.0487221,0.584062,1.21056,0.534054,0.839773,0.193046,0.00183096,3.84777,0.5362,0.182378,0.0938638
33.622494331,1.08586,0.053403,0.527972,1.20328,0.404039,0.611281,0.35767,0.00184469,4.0766,0.344403,0.115899,0.101361
33.668934240,1.27057,0.0916024,0.560499,0.918384,0.132724,0.736827,0.176618,0.185652,3.81957,0.052864,0,0.148134
33.715374150,0.672549,0.648472,0.381941,0.501397,0.164061,1.27583,0.0499831,0.830614,2.74332,0.00274881,0,0.116014
33.761814059,0.46222,0.653265,0.795332,0.229918,0.142807,1.44297,0,0.99827,1.89498,0.00264545,0,0.663889
33.808253968,0.279132,0.233088,0.875763,0.195037,0.113365,1.47795,0.0050128,1.17266,2.49504,0.00515874,0,0.734993
33.854693878,0.333629,0.029004,0.804215,0.145476,0.16535,1.44324,0.0123088,0.989849,3.32342,0.00768688,0.232028,0.527784
33.901133787,0.996418,0.527191,0.287682,0.652608,0.174491,1.16937,0.351597,0.0202459,3.55125,0.192963,0.376804,0.0561205
33.947573696,1.29844,0.664801,0.00695674,1.06527,0.0386751,1.27337,0.555868,0.0199758,3.75194,0.27602,0.323928,0
33.994013605,1.52285,0.453502,0.0061332,1.12681,0.232267,1.11418,0.577938,0.0153338,3.99896,0.0735725,0.246582,0
34.040453515,1.68327,0.259342,0.130622,0.934677,0.321755,0.892489,0.387977,0.00977083,4.14735,0.122103,0.161596,0.0758093
34.086893424,1.66108,0.749551,0.313088,0.193656,0.256083,0.478471,1.75208,0.241695,3.41044,0.146482,0.136584,0.0901893
34.133333333,1.64814,0.502988,0.285698,0.0479433,0.12922,0.534094,3.03178,0.38697,1.77064,0.100631,0.217763,0.137718
34.179773243,1.52263,0.354146,0.262947,0.0444447,0.101162,0.896641,3.00042,0.243844,0.666341,0.0289312,0.0014217,0.534031
34.226213152,0.713566,0.130736,0.463416,0.0045433,0.324389,1.06861,2.01384,0.577041,1.04373,0,0.229755,0.836245
34.272653061,1.20144,0.00317037,0.514215,0.479302,0.450336,1.57432,0.343741,0.580836,1.53832,0.00552727,0.303781,0.785799
34.319092971,1.44835,0.00224231,0.629086,0.440321,0.373252,1.80337,0.0819679,0.581969,1.71311,0.0301613,0.328286,0.812483
34.365532880,1.35867,0.0115305,0.787629,0.0150824,0.316749,2.15979,0.042405,0.926153,1.74542,0.187572,0.141321,0.893693
34.411972789,1.35339,0.0284971,1.16272,0.00550942,0.261538,2.10378,0.00823561,1.42821,1.19433,0.265068,0.178131,0.817026
34.458412698,1.62567,0.0460409,1.27062,0.000524285,0.15901,1.46894,0.0284095,1.84539,0.550064,0.289104,0.00126966,0.807218
34.504852608,1.5916,0.0701652,1.4412,0.00504794,0.209453,0.902613,0.0285081,2.23863,0.0326761,0.298604,0.001672,0.560814
34.551292517,1.33084,0.0701808,1.65877,0.00890723,1.35083,0.680234,0.319723,2.3433,0.0397457,0.308804,0.141261,0.100701
34.597732426,1.68958,0.122609,2.01423,0.00771675,1.82609,0.413383,0.292082,2.0833,0.0571195,0.26046,0.0279095,0.0535391
34.644172336,2.09499,0.197295,1.82295,0.0104706,2.23492,0.247264,0.00258317,2.26226,0.094543,0.157574,0.223853,0.0374965
34.690612245,2.04347,0.33653,1.316,0.0137096,2.14018,0.242664,0.00831546,2.63647,0.218729,0.158545,0.224676,0.0394613
34.737052154,1.36002,0.583016,0.000838746,0.128533,1.67371,0.436122,0.121756,2.67819,0,0.581832,0.600213,0.113695
34.783492063,0.432772,0.524517,0.0186892,0.19933,1.53836,0.461169,0.391988,1.10145,0,0.922431,1.42715,0.143236
34.829931973,0.410692,0.17142,0,0.171517,1.51167,0.579012,0.554038,0.618342,0.0989502,0.878301,1.50837,0.0189957
34.876371882,0.035444,0.125491,0.0028346,0.895675,0.771053,0.909804,0.0659627,0.718972,0.0913614,0.82739,1.7485,0.318437
34.922811791,0,0.0406491,0.00875702,0.713407,0.794645,1.17438,0,0.68248,0.275319,0.565699,2.6329,0.632059
34.969251701,0,0,0.216282,0.487902,0.543591,1.37151,0.0455592,0.378816,0.548669,0.00390632,3.26076,0.50916
35.015691610,0.00395361,0,0.469291,0.806861,0.892429,1.31905,0.0563164,0.15475,0.703844,0.000116127,3.50684,0.172859
35.062131519,0,0.112726,0.574412,0.635345,0.887324,1.28984,0.0325655,0.496888,0.609413,0,3.68391,0.140797
35.108571429,0.0177247,0.16035,0.57635,0.693662,1.02507,1.14488,0.0440149,0.953073,0.527652,0.00089816,3.56694,0.119081
35.155011338,0.0158799,0.0385796,0.55343,0.761108,1.02547,1.22967,0.0433621,0.920679,0.463006,0,3.5984,0.138095
35.201451247,0.013157,0.00305618,0.72456,0.604104,1.02238,1.33904,0.0373494,0.790524,0.406944,0,3.71804,0.146117
35.247891156,0.0301224,0.00290752,0.897954,0.0472719,1.14207,1.217,0.0285304,0.777047,0.412947,0,3.94657,0.143146
35.294331066,0.0436564,0.115329,0.683947,0.0289453,1.17297,1.25129,0.0409457,0.897969,0.329205,0,3.93257,0.148777
35.340770975,0.0294338,0.162082,0.474344,0.0359863,0.721042,1.32919,0.0575468,1.0895,0.192482,0,3.88846,0.150777
35.387210884,0,0.0638421,0.381788,0.0414524,0.358255,1.30937,0.0124671,1.26245,0.0236267,0,4.08926,0.196125
35.433650794,0,0.00130827,0.0895812,0.307184,0.643183,1.24396,0.000273816,1.00767,0.0857703,0.0363149,3.72484,0.223738
35.480090703,0,0.00031486,0.0395151,0.447431,0.450911,1.40445,0,0.540327,0.877903,0.153275,2.98833,0.185135
35.526530612,0.195009,0.0583795,0.452922,0.0171139,0.787805,1.42842,0,0.385814,1.35626,0,3.00879,0.180659
35.572970522,0.273812,0.028724,0.518839,0.00707755,0.766847,1.1111,0,0.205341,1.54852,0,2.97107,0.18347
35.619410431,0.764706,0.0862004,0.493841,0.513114,0.524967,0.796332,0,0,1.34351,0.00766316,2.82269,0.188833
35.665850340,0.941698,0.174865,0.0829319,1.00943,0.133301,0.80197,0.0242755,0.208016,1.03275,0.00250857,2.60702,0.328353
35.712290249,1.35924,0.133437,0,1.13149,0.224955,0.367909,0.126136,0.245829,0.99218,0.000878647,1.99328,0.544972
35.758730159,1.7961,0.00239252,0.00213252,0.717399,0.201947,0.405012,0.019242,0.227064,1.87777,0.0352018,1.3403,0.458914
35.805170068,1.62761,0.00307879,0.03445,0.401325,0.988078,1.10291,0.0476798,0.542493,1.61224,0,1.58547,0.313156
35.851609977,0.904351,0.00374838,0.401477,0.0469769,1.12591,1.62068,0,0.933695,0.801033,0.0100745,2.30098,0.61685
35.898049887,0.328738,0.00494444,0.577694,0.0172495,1.01504,1.62947,0,1.08462,0.41481,0,2.71562,0.473645
35.944489796,0.0910811,0.00371744,0.781773,0.566855,1.20047,1.50503,0,0.694201,0.458405,0.00727016,2.73938,0.217141
35.990929705,0,0.00219862,0.896508,0.939424,1.17304,1.16126,0.000812403,0.466768,1.05127,0.0882398,2.6466,0.0417655
36.037369615,0.059393,0.00186747,0.600283,1.0261,1.09327,1.00425,0.0146295,0.575608,2.63384,0.0856934,1.67077,0.217381
36.083809524,0.685427,0.00416324,0.0170736,1.49341,1.1435,1.35764,0.151746,0.319648,3.09552,0.023354,0.412846,0.0707104
36.130249433,1.26013,0.0035476,0.00363177,1.5467,0.647605,2.11467,0.0817846,0.412743,2.75268,0.0235207,0.240721,0
36.176689342,1.87494,0.0443025,0.00197772,1.46879,0.400796,2.57299,0.00987115,0.421185,1.87428,0.0922699,0.321307,0.00607264
36.223129252,2.07424,0.145447,0.0041968,0.709109,0.439365,2.76005,0.0216195,0.507882,1.182,0.105721,0.317991,0.0651119
36.269569161,1.49383,0.0902303,0.00478481,0.291606,0.508096,2.5364,0.68625,0.683187,0.537905,0.0834253,0.396414,0.271299
36.316009070,0.135167,0.0010074,0.158428,0.605872,0.862369,1.8963,0.57969,1.0129,0.0957849,0.0017686,0.326152,1.6346
36.362448980,0.241964,0.00159429,0.398291,0.457906,0.939005,1.20837,0.88884,0.640988,0.175051,0.0032391,0.267574,1.72002
36.408888889,1.27425,0.00308697,0.309899,0.177792,0.0955676,1.2609,0.830514,0.522761,0.421238,0.0967469,0.125177,1.49842
36.455328798,2.5803,0.0165527,0.26227,0.0363651,0.0686884,1.76983,0.42234,0.352299,0.46399,0.454162,0.278822,0.341894
36.501768707,3.303,0.230211,0.244623,0,0.105463,1.4467,0.0983991,0.578264,0.352369,0.499319,0.234742,0.275784
36.548208617,3.45026,0.358287,0.290817,0,0.287059,1.38072,0,0.493247,0.0357647,0.126472,0.149486,0.245826
36.594648526,3.24938,0.302955,0.333345,0,0.289149,1.10621,0.350539,0.344393,0.585619,0.0384377,0.171703,0.235283
36.641088435,3.1266,0.200729,0.230178,0.0603766,0.355478,1.04174,0.621086,0.591201,0.849959,0.0792331,0.258658,0.0762843
36.687528345,3.38814,0.0516571,0.299197,0.102407,0.49844,0.605684,0.477691,0.955072,0.865312,0.113568,0.226545,0.00676327
36.733968254,3.42081,0.0777895,0.242011,0,0.680224,0.640439,0.387459,1.11067,0.893143,0.0148211,0.268885,0.0129421
36.780408163,3.27767,0,0.166989,0.104658,1.02786,1.55023,0.288606,1.13867,0.498012,0,0.246252,0.00067575
36.826848073,2.9329,0.000384875,0.119681,0,0.993871,2.3879,0.122728,1.2801,0.369441,0,0.2634,0.000578211
36.873287982,2.65993,0.00161859,0.0393983,0,0.67388,2.72921,0.155765,1.08644,0.412614,0.0538197,1.00437,0.000282468
36.919727891,2.17896,0.00179885,0.0576984,0,0.65594,2.65956,0.145747,0.470605,0.807554,0.071461,1.90626,0.000115185
36.966167800,1.45862,0.00235012,0.0818663,0,0.570962,2.5388,0.143902,0.160629,0.972117,0.0718127,2.83939,0.00020522
37.012607710,0.691304,0.0023606,0.188485,0.0317872,0.575123,1.98369,0.202557,0.115272,0.735236,0.0654763,3.6172,0.000453981
37.059047619,0.299994,0.00209421,0.139154,0.000277064,0.592974,1.88033,0.305095,0.503654,0.298769,0.173751,3.7469,0.000494943
37.105487528,0.255933,0.00250844,0.0916708,0.143755,0.423101,2.08653,0.282004,0.627136,0.00767177,0.305597,3.49802,0.0473244
37.151927438,0.70805,0.00556209,0.441468,0.0169825,0.530824,1.80354,0.218902,0.704985,0.139693,0.273438,3.24893,0.0310341
37.198367347,0.744517,0,0.482423,0.0191842,0.917225,1.94612,0.0897193,1.47831,0.339409,0.00433051,2.58363,0.000491264
37.244807256,1.83086,0.019263,0.493017,0.0118041,1.69093,1.91509,0.0684186,1.51479,0.409071,0.0970681,0.884755,0
37.291247166,1.82267,0.330714,0.106864,0.172035,1.88439,1.36896,0.0134471,1.61823,0.781548,0.0754036,0.289451,0
37.337687075,1.73829,1.93025,0.00221026,0.198984,1.68899,1.17693,0.0113941,1.47267,0.947883,0,0.229786,0.05591
37.384126984,0.941312,2.91074,0,0.186214,1.36246,1.17452,0.0110981,1.48556,1.10645,0,0.171533,0.264571
37.430566893,0.841073,3.00039,0,0.162355,0.479753,1.72198,0.0138171,0.804551,1.34373,0.00517319,0.165961,0.300421
37.477006803,1.09998,2.52512,0.0136653,0.137319,0.0257816,2.56817,0.00980615,0.260816,1.52845,0.121199,0.185159,0.354996
37.523446712,1.56069,1.31227,0.0992036,0.119687,0.0356739,2.66939,0.0611879,0.941315,1.10106,0.0320039,0.263427,0.355329
37.569886621,2.17469,0.201428,0.214256,0.0419213,0.0931283,2.1988,0.009515,1.92016,0.265144,0.053011,0.16086,0.415763
37.616326531,3.15318,0.049557,0.0972899,0.182024,0.347853,0.963184,0.0783602,2.2277,0.00184182,0.000138525,0.108585,0.340541
37.662766440,3.40222,0.104821,0.307245,0.079837,0.873773,0.497899,0.242352,2.21679,0.0671468,0,0.0490261,0.0379533
37.709206349,3.704,0.0900957,0.468675,0.143942,1.31715,0.253121,0.365373,2.31523,0.0262299,0,0.00155595,0
37.755646259,3.97839,0.0666038,0.532103,0.127108,1.72558,0.147486,0.235112,2.21835,0.00837387,0.000141318,0.000318005,0.00419373
37.802086168,4.07906,0.107291,0.509516,0.0619797,2.00606,0.100783,0.00175084,2.02582,0,0,0.0346102,0.031689
37.848526077,3.8731,0.146705,0.160606,0.00420552,2.04848,0.0437498,0,1.66986,0.211917,0.0652318,0.123674,0.0609061
37.894965986,3.86668,0.14749,0.155331,0,1.76745,0.261731,0,1.70177,0.365232,0.0512815,0.238078,0.0716627
37.941405896,4.07029,0.0826027,0.213529,0.0128708,1.08441,0.178759,0.00193851,1.58395,0.494389,0.218223,0.42195,0.00026824
