-332.598,35.6431,20.2829,4.18747,-11.7153,-7.01264,-7.88869,-3.27735,-7.94587,-6.97936,-6.49205,-5.34375,-4.98016,0.106858,-6.84932,-0.858767,1.46623,2.75036,-1.77399,-0.166352,1.13523
-263.368,18.5777,1.24363,12.9227,-12.0166,-1.79062,-4.58454,-4.85187,-8.44392,-4.85384,-7.40633,-4.4827,-2.95979,-4.47434,-6.20257,-2.86025,-4.74153,-1.31027,-1.68098,0.0224711,0.846724
-359.894,32.4625,13.5245,12.5787,-2.54372,0.14528,-3.5749,-8.28197,-6.26837,-1.69794,-4.57163,-4.27241,-5.54072,-4.52634,-3.92726,0.10647,-1.98826,-1.26502,1.63245,2.28079,1.14475
-391.182,32.9426,21.0971,9.63134,2.53195,-0.256426,-3.69458,-6.81581,-5.88594,-3.66097,-4.84052,-3.98551,-5.43015,-3.83448,-4.4559,-4.7579,-3.4707,-1.27369,-0.701456,-0.027201,0.523801
-408.063,28.8229,23.7087,7.50233,1.17683,-1.54594,-4.43467,-7.19298,-5.15739,-3.70653,-3.79349,-4.37116,-3.82863,-5.02541,-6.53233,-4.43333,-3.98946,-1.21183,-1.05241,1.17028,1.48984
-394.841,14.8531,22.6695,9.1202,1.68505,2.08339,-2.97797,-5.307,-5.62572,-2.2089,-5.45245,-2.34021,-7.28914,-4.74018,-6.59603,-5.65417,-2.65463,-0.693433,1.24267,-1.32918,0.677536
-169.038,5.36082,3.43913,-1.85054,-10.605,-0.957505,-1.13673,0.831526,-0.424112,-0.672863,-4.42298,-5.94348,-5.50953,-1.29352,-3.20779,0.00698207,-0.0978152,0.131482,0.876906,-0.0494278,-2.00758
-278.703,14.0696,2.08258,2.30042,-9.03399,2.18724,-0.390247,2.77078,-1.31335,2.32417,-2.45641,0.555792,-2.56844,-2.79584,-5.26532,-2.95346,1.17034,0.567511,2.17564,2.22067,0.277802
-336.632,18.7167,-3.33871,-1.35796,-9.49462,-2.9739,-1.14604,2.83849,-0.481371,3.93565,-0.306819,1.04372,-4.173,-2.71472,-3.96967,-2.00708,0.666656,-0.235876,1.15703,0.514669,1.10446
-357.615,26.332,1.39935,4.23501,-0.503656,-0.0447179,2.22565,0.693122,-1.15847,-0.290024,-4.11822,-1.51611,-1.82766,-4.93364,-6.33201,-2.02094,0.331842,-0.171683,0.415811,1.0123,3.23394
-380.603,24.2406,2.01822,5.39034,-1.19579,-2.14355,2.54304,-0.130337,-3.2711,-4.12994,-5.21728,-0.461405,-0.306117,-5.31807,-6.6876,-3.06699,-1.97007,-0.310721,1.19721,2.6052,2.4522
-394.896,20.9438,4.49136,7.46016,3.53564,0.570311,5.07851,2.59732,-0.691203,-1.99949,-4.76319,-2.96518,-1.35664,-6.18671,-7.39168,-2.32835,1.86398,1.06042,2.24772,1.11298,1.72295
-415.31,18.8324,8.57557,3.93913,5.41661,4.27724,1.80698,1.06909,-3.04484,-5.67972,-7.39786,-5.77309,-4.36385,-5.03028,-6.91527,-3.74652,0.265141,1.20406,0.238136,1.49833,1.32633
-395.881,7.7275,11.5376,4.25175,-4.51354,0.139049,-1.84508,-1.61162,-6.30567,-3.96435,-8.62255,-3.63698,-5.24541,-5.1535,-4.69112,-1.48707,-1.14071,2.7762,1.16887,0.0920535,0.77725
-428.292,8.2516,13.9162,2.79414,-0.650704,-0.485916,-4.17408,-1.65346,-5.25819,-4.52687,-7.96352,-6.937,-7.52729,-7.20098,-7.43266,-6.77657,-4.25829,0.547544,-1.5315,-1.67415,1.66243
-437.548,8.20316,12.583,3.82539,1.41767,1.28398,-1.97452,-2.78884,-6.1201,-7.2693,-9.20947,-8.2635,-5.51224,-3.50434,-4.43208,-3.11511,-1.65174,0.279877,-1.87361,-0.684477,0.332914
-442.446,6.77367,15.6484,4.44537,3.53772,1.9526,0.130016,1.17612,-1.94296,-6.48745,-9.01649,-6.68502,-6.35421,-4.05158,-5.90157,-2.86782,-0.671247,-1.39108,0.357587,0.419515,-0.378257
-443.642,13.5514,20.1111,8.08634,6.01612,4.7825,3.62668,3.35474,1.08694,-4.05716,-7.78543,-5.98158,-3.76761,-1.88778,-3.08732,-0.670881,0.122099,1.40823,-1.6443,0.659741,0.55337
-201.871,10.708,-3.18099,5.43955,-11.9033,-5.98665,-1.41528,1.08205,-1.46675,-2.02269,-2.71372,-2.10926,-5.52809,2.15595,0.67618,0.958887,-3.11421,1.69467,-2.21067,0.976572,-0.893133
-277.475,31.9627,-0.0675235,3.78765,-10.1501,2.02486,5.64105,3.43867,-1.4824,-0.710934,-0.0923611,2.29062,-1.18055,0.708402,-0.667664,1.65023,1.63779,2.6615,-0.826822,1.22519,1.07837
-335.128,34.3579,1.16193,3.22608,-11.9828,-2.76881,2.27444,1.46356,0.224494,-4.53191,-2.28614,0.231305,-4.32408,1.2401,-0.698816,-2.21181,-1.25075,0.314199,0.507672,1.38593,0.532484
